STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
628,5/15/2016,1000-Hour,None,17,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/1/2016,1000-Hour,None,12,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/15/2016,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/1/2016,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/25/2016,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/9/2016,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/24/2016,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/9/2016,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/27/2016,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/2/2017,1000-Hour,None,25,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/23/2017,1000-Hour,None,16,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/7/2017,1000-Hour,None,12,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/20/2017,1000-Hour,None,12,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/19/2017,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/21/2017,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/14/2017,1000-Hour,None,10,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/7/2017,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/9/2018,1000-Hour,None,19,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/24/2018,1000-Hour,None,20,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/11/2018,1000-Hour,None,14,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/25/2018,1000-Hour,None,11,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/10/2018,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
